GPSSecondsToday,Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),Thermocouple 5 (deg C),Thermocouple 6 (deg C),Thermocouple 7 (deg C),PANELT (deg C),Thermocouple 9 (deg C),EGT R (deg C),Thermocouple 11 (deg C),EGT L (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),CTL TEMPERATURE (deg C),OIL T TEMPERATURE (deg C),CARB TEMPERATURE (deg C),FUEL PRESSURE (PSI),ELEV POSITION (%),GEAR CONTACT (V),GP Input 7,GP Input 8,FUEL L LEVEL (gal),FUEL R LEVEL (gal),OIL P PRESSURE (PSI),CTR TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,
52002.680,1542.12,2,9,2021-03-29 14:26:42,-33.58476,+21.80633,8380,100.8,287.3,+26.8,,,,,14:26:42,+2.9,-0.7,306.9,101.5,+8013,-0.3,+0.01,+1.0,26,-44,+12,117.1,29.92,+9536,277,19,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5536,5536,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+679,,+740,,,+92.7,+108.4,+37.0,+4.7,-96,+4.998,,,+7.7,+7.5,+59.4,+35.4,,,,,
52002.810,1542.25,2,9,2021-03-29 14:26:42,-33.58474,+21.80622,8380,100.8,287.2,+26.8,,,,,14:26:43,+2.9,-0.5,306.9,101.5,+8013,-0.3,+0.01,+1.0,26,-42,+12,117.1,29.92,+9536,277,19,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5536,5536,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+679,,+740,,,+92.6,+108.2,+37.0,+4.7,-96,+4.998,,,+7.7,+7.5,+59.4,+34.0,,,,,
52002.940,1542.38,2,9,2021-03-29 14:26:42,-33.58474,+21.80622,8380,100.8,287.2,+26.8,,,,,14:26:43,+2.9,-0.4,306.8,101.4,+8013,-0.4,+0.01,+1.0,26,-30,+12,117.0,29.92,+9536,277,19,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5534,5534,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+679,,+740,,,+92.6,+108.1,+37.0,+4.7,-96,+4.998,,,+7.7,+7.5,+59.5,+36.4,,,,,
52003.060,1542.50,2,9,2021-03-29 14:26:43,-33.58471,+21.80612,8380,100.9,287.2,+26.8,,,,,14:26:43,+2.9,-0.3,306.8,101.4,+8013,-0.4,+0.01,+1.0,26,-28,+12,117.0,29.92,+9536,277,19,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5534,5534,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+679,,+740,,,+92.6,+108.2,+37.0,+4.7,-96,+4.998,,,+7.7,+7.5,+59.7,+37.7,,,,,
52003.180,1542.62,2,9,2021-03-29 14:26:43,-33.58468,+21.80601,8380,100.9,287.2,+26.8,,,,,14:26:43,+2.9,-0.1,306.9,101.5,+8013,-0.3,+0.01,+1.0,26,-30,+12,117.1,29.92,+9536,277,19,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5537,5537,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+679,,+740,,,+92.7,+108.2,+37.0,+4.7,-96,+4.996,,,+7.7,+7.5,+59.7,+36.8,,,,,
52003.310,1542.75,2,9,2021-03-29 14:26:43,-33.58468,+21.80601,8380,100.9,287.2,+26.8,,,,,14:26:43,+2.9,+0.0,306.9,101.5,+8013,-0.3,+0.01,+1.0,26,-31,+12,117.1,29.92,+9536,277,19,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5537,5537,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+679,,+740,,,+92.7,+108.3,+37.0,+4.7,-96,+4.996,,,+7.7,+7.5,+59.7,+33.9,,,,,
52003.440,1542.88,2,9,2021-03-29 14:26:43,-33.58466,+21.80591,8380,101.1,287.2,+26.8,,,,,14:26:43,+2.9,+0.2,306.9,101.6,+8013,-0.2,+0.01,+1.0,25,-27,+12,117.2,29.92,+9536,277,19,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5538,5538,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+679,,+740,,,+92.6,+108.2,+36.9,+4.7,-96,+4.996,,,+7.7,+7.5,+59.7,+31.9,,,,,
52003.560,1543.00,2,9,2021-03-29 14:26:43,-33.58463,+21.80580,8380,101.1,287.1,+26.8,,,,,14:26:43,+2.8,+0.3,306.9,101.7,+8013,-0.2,+0.01,+1.0,25,-25,+12,117.3,29.92,+9536,277,19,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5538,5538,21.9,0.0,0.0,4.6,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+679,,+740,,,+92.7,+108.2,+36.9,+4.6,-96,+4.996,,,+7.7,+7.5,+59.7,+32.5,,,,,
52003.680,1543.12,2,9,2021-03-29 14:26:43,-33.58463,+21.80580,8380,101.1,287.1,+26.8,,,,,14:26:43,+2.8,+0.4,306.9,101.8,+8013,-0.1,+0.01,+1.0,26,-32,+12,117.5,29.92,+9536,277,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5540,5540,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+679,,+740,,,+92.7,+108.4,+36.9,+4.7,-96,+4.996,,,+7.7,+7.5,+59.7,+32.7,,,,,
52003.810,1543.25,2,9,2021-03-29 14:26:43,-33.58460,+21.80569,8380,101.1,287.2,+26.8,,,,,14:26:44,+2.8,+0.6,306.9,101.7,+8013,-0.1,+0.01,+1.0,26,-33,+12,117.3,29.92,+9536,277,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5540,5540,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+679,,+740,,,+92.7,+108.4,+36.9,+4.7,-96,+4.996,,,+7.7,+7.5,+59.7,+32.4,,,,,
52003.940,1543.38,2,9,2021-03-29 14:26:43,-33.58460,+21.80569,8379,101.1,287.2,+26.8,,,,,14:26:44,+2.8,+0.6,306.9,102.0,+8013,-0.0,+0.01,+1.0,26,-32,+12,117.6,29.92,+9536,277,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5539,5539,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+680,,+740,,,+92.7,+108.3,+36.9,+4.7,-96,+4.996,,,+7.7,+7.5,+59.7,+32.3,,,,,
52004.060,1543.50,2,9,2021-03-29 14:26:44,-33.58457,+21.80559,8379,101.2,287.1,+26.8,,,,,14:26:44,+2.9,+0.6,306.9,102.1,+8013,-0.0,+0.01,+1.0,26,-31,+12,117.8,29.92,+9536,277,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5539,5539,21.9,0.0,0.0,4.6,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+680,,+740,,,+92.6,+108.1,+36.9,+4.6,-96,+4.996,,,+7.7,+7.5,+59.6,+31.9,,,,,
52004.180,1543.62,2,9,2021-03-29 14:26:44,-33.58455,+21.80548,8379,101.2,287.1,+26.8,,,,,14:26:44,+2.8,+0.6,306.9,102.3,+8013,-0.0,+0.01,+1.0,26,-32,+12,118.1,29.92,+9536,277,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5544,5544,21.9,0.0,0.0,4.6,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+680,,+740,,,+92.5,+108.0,+36.9,+4.6,-96,+4.996,,,+7.7,+7.5,+59.6,+32.3,,,,,
52004.310,1543.75,2,9,2021-03-29 14:26:44,-33.58455,+21.80548,8379,101.2,287.1,+26.8,,,,,14:26:44,+2.7,+0.6,306.9,102.5,+8013,-0.0,+0.01,+1.0,26,-25,+12,118.2,29.92,+9536,277,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5544,5544,21.9,0.0,0.0,4.6,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+680,,+740,,,+92.6,+108.1,+36.9,+4.6,-96,+4.998,,,+7.7,+7.5,+59.7,+32.6,,,,,
52004.440,1543.88,2,9,2021-03-29 14:26:44,-33.58451,+21.80537,8379,101.3,287.2,+26.8,,,,,14:26:44,+2.5,+0.7,306.9,102.5,+8013,-0.0,+0.01,+1.0,26,-24,+12,118.3,29.92,+9536,277,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5543,5543,21.9,0.0,0.0,4.5,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+680,,+740,,,+92.6,+108.2,+36.9,+4.5,-96,+4.998,,,+7.7,+7.5,+59.7,+30.5,,,,,
52004.560,1544.00,2,9,2021-03-29 14:26:44,-33.58449,+21.80527,8379,101.3,287.2,+26.8,,,,,14:26:44,+2.4,+0.7,306.9,102.5,+8013,-0.0,+0.01,+1.0,26,-18,+12,118.3,29.92,+9536,277,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5543,5543,21.9,0.0,0.0,4.4,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+680,,+740,,,+92.6,+108.2,+36.8,+4.4,-96,+4.998,,,+7.7,+7.5,+59.8,+30.1,,,,,
52004.680,1544.12,2,9,2021-03-29 14:26:44,-33.58449,+21.80527,8379,101.3,287.2,+26.8,,,,,14:26:44,+2.4,+0.7,306.9,102.6,+8013,-0.0,+0.01,+1.0,26,-14,+12,118.4,29.92,+9536,276,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5538,5538,21.9,0.0,0.0,4.5,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+680,,+740,,,+92.6,+108.1,+36.8,+4.5,-96,+4.998,,,+7.7,+7.5,+59.7,+32.0,,,,,
52004.810,1544.25,2,9,2021-03-29 14:26:44,-33.58446,+21.80516,8379,101.4,287.2,+26.8,,,,,14:26:45,+2.3,+0.7,306.9,102.6,+8013,-0.0,+0.01,+1.0,26,-12,+12,118.4,29.92,+9538,276,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5538,5538,21.9,0.0,0.0,4.6,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+680,,+740,,,+92.6,+108.2,+36.8,+4.6,-96,+4.998,,,+7.7,+7.5,+59.7,+32.8,,,,,
52004.940,1544.38,2,9,2021-03-29 14:26:44,-33.58446,+21.80516,8380,101.4,287.2,+26.8,,,,,14:26:45,+2.2,+0.8,307.0,102.6,+8013,-0.0,+0.01,+1.0,25,-8,+12,118.4,29.92,+9538,276,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5539,5539,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+680,,+740,,,+92.7,+108.3,+36.8,+4.7,-95,+4.996,,,+7.7,+7.5,+59.7,+32.2,,,,,
52005.060,1544.50,2,9,2021-03-29 14:26:45,-33.58443,+21.80505,8380,101.4,287.2,+26.8,,,,,14:26:45,+2.2,+0.8,307.0,102.5,+8013,-0.0,+0.01,+1.0,25,-8,+12,118.2,29.92,+9538,276,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5539,5539,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+680,,+740,,,+92.7,+108.3,+36.8,+4.7,-96,+4.998,,,+7.7,+7.5,+59.7,+31.6,,,,,
52005.180,1544.62,2,9,2021-03-29 14:26:45,-33.58440,+21.80494,8380,101.5,287.2,+26.8,,,,,14:26:45,+2.2,+0.9,307.0,102.5,+8013,-0.0,+0.01,+0.9,25,-11,+12,118.2,29.92,+9538,276,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5539,5539,21.9,0.0,0.0,4.6,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+680,,+740,,,+92.6,+108.2,+36.8,+4.6,-96,+4.998,,,+7.7,+7.5,+59.7,+30.7,,,,,
52005.310,1544.75,2,9,2021-03-29 14:26:45,-33.58440,+21.80494,8380,101.5,287.2,+26.8,,,,,14:26:45,+2.2,+0.9,307.0,102.5,+8013,-0.0,+0.01,+0.9,25,-2,+12,118.3,29.92,+9538,276,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5539,5539,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+680,,+740,,,+92.5,+108.0,+36.8,+4.7,-96,+4.998,,,+7.7,+7.5,+59.8,+31.3,,,,,
52005.440,1544.88,2,9,2021-03-29 14:26:45,-33.58437,+21.80484,8380,101.6,287.2,+26.8,,,,,14:26:45,+2.2,+0.9,307.0,102.6,+8013,-0.0,+0.01,+1.0,25,+6,+12,118.4,29.92,+9538,276,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5538,5538,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+680,,+740,,,+92.5,+107.9,+36.8,+4.7,-96,+4.998,,,+7.7,+7.5,+59.8,+32.0,,,,,
52005.560,1545.00,2,9,2021-03-29 14:26:45,-33.58435,+21.80473,8380,101.7,287.3,+26.8,,,,,14:26:45,+2.1,+0.7,307.0,102.6,+8013,-0.0,+0.01,+1.0,25,+11,+12,118.4,29.92,+9538,276,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5538,5538,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+680,,+740,,,+92.5,+108.0,+36.8,+4.7,-96,+4.998,,,+7.7,+7.5,+59.7,+32.5,,,,,
52005.680,1545.12,2,9,2021-03-29 14:26:45,-33.58435,+21.80473,8380,101.7,287.3,+26.8,,,,,14:26:45,+2.1,+0.4,307.0,102.7,+8013,-0.1,+0.01,+1.0,25,+5,+12,118.4,29.92,+9538,276,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5539,5539,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+680,,+740,,,+92.5,+108.1,+36.8,+4.7,-96,+4.998,,,+7.7,+7.5,+59.6,+33.2,,,,,
52005.810,1545.25,2,9,2021-03-29 14:26:45,-33.58432,+21.80462,8380,101.7,287.2,+26.8,,,,,14:26:46,+2.1,+0.1,306.9,102.7,+8013,-0.1,+0.01,+1.0,25,+0,+12,118.4,29.92,+9538,276,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5539,5539,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+680,,+740,,,+92.5,+108.1,+36.7,+4.7,-96,+4.996,,,+7.7,+7.5,+59.5,+32.8,,,,,
52005.940,1545.38,2,9,2021-03-29 14:26:45,-33.58432,+21.80462,8380,101.7,287.2,+26.8,,,,,14:26:46,+2.1,-0.3,306.9,102.6,+8013,-0.1,+0.01,+1.0,26,-4,+12,118.3,29.92,+9538,276,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5536,5536,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+680,,+741,,,+92.5,+108.0,+36.7,+4.7,-96,+4.996,,,+7.7,+7.5,+59.5,+32.4,,,,,
52006.060,1545.50,2,9,2021-03-29 14:26:46,-33.58429,+21.80451,8380,101.8,287.2,+26.8,,,,,14:26:46,+2.2,-0.5,306.8,102.6,+8013,-0.2,+0.01,+1.0,26,-5,+12,118.3,29.92,+9539,276,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5536,5536,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+680,,+741,,,+92.5,+108.1,+36.7,+4.7,-96,+4.998,,,+7.7,+7.5,+59.6,+31.9,,,,,
52006.180,1545.62,2,9,2021-03-29 14:26:46,-33.58426,+21.80441,8379,101.9,287.2,+26.8,,,,,14:26:46,+2.2,-0.5,306.8,102.3,+8013,-0.2,+0.02,+1.0,26,-15,+12,118.0,29.92,+9539,276,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5537,5537,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+680,,+741,,,+92.6,+108.2,+36.7,+4.7,-96,+4.996,,,+7.7,+7.5,+59.7,+31.7,,,,,
52006.310,1545.75,2,9,2021-03-29 14:26:46,-33.58426,+21.80441,8379,101.9,287.2,+26.8,,,,,14:26:46,+2.2,-0.6,306.8,102.4,+8013,-0.3,+0.02,+0.9,25,-20,+12,118.2,29.92,+9539,276,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5537,5537,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+680,,+741,,,+92.6,+108.2,+36.7,+4.7,-96,+4.998,,,+7.7,+7.5,+59.7,+32.0,,,,,
52006.440,1545.88,2,9,2021-03-29 14:26:46,-33.58423,+21.80430,8379,101.9,287.2,+26.8,,,,,14:26:46,+2.2,-0.6,306.8,102.7,+8013,-0.3,+0.02,+1.0,25,-12,+12,118.4,29.92,+9539,276,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5540,5540,21.9,0.0,0.0,4.6,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+680,,+741,,,+92.5,+108.1,+36.7,+4.6,-96,+4.998,,,+7.7,+7.5,+59.7,+31.4,,,,,
52006.560,1546.00,2,9,2021-03-29 14:26:46,-33.58421,+21.80419,8379,102.0,287.1,+26.8,,,,,14:26:46,+2.2,-0.6,306.8,102.8,+8013,-0.3,+0.02,+1.0,25,-16,+12,118.6,29.92,+9539,276,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5540,5540,21.9,0.0,0.0,4.6,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+680,,+741,,,+92.4,+107.9,+36.6,+4.6,-96,+4.996,,,+7.7,+7.5,+59.8,+31.6,,,,,
52006.680,1546.12,2,9,2021-03-29 14:26:46,-33.58421,+21.80419,8379,102.0,287.1,+26.8,,,,,14:26:46,+2.2,-0.6,306.8,102.9,+8013,-0.3,+0.02,+1.0,25,-19,+12,118.7,29.92,+9539,276,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5542,5542,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+680,,+741,,,+92.4,+107.8,+36.6,+4.7,-96,+4.996,,,+7.7,+7.5,+59.8,+31.8,,,,,
52006.810,1546.25,2,9,2021-03-29 14:26:46,-33.58418,+21.80408,8378,102.2,287.1,+26.8,,,,,14:26:47,+2.2,-0.5,306.8,102.9,+8013,-0.3,+0.02,+1.0,25,-14,+12,118.7,29.92,+9539,276,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5542,5542,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+680,,+741,,,+92.5,+107.9,+36.6,+4.7,-96,+4.996,,,+7.7,+7.5,+59.7,+32.4,,,,,
52006.940,1546.38,2,9,2021-03-29 14:26:46,-33.58418,+21.80408,8377,102.2,287.1,+26.8,,,,,14:26:47,+2.2,-0.5,306.8,102.9,+8013,-0.2,+0.02,+1.0,25,-15,+12,118.8,29.92,+9539,276,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5541,5541,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+680,,+741,,,+92.5,+108.0,+36.6,+4.7,-96,+4.996,,,+7.7,+7.5,+59.7,+33.4,,,,,
52007.060,1546.50,2,9,2021-03-29 14:26:47,-33.58415,+21.80397,8377,102.2,287.1,+26.8,,,,,14:26:47,+2.2,-0.4,306.8,102.9,+8013,-0.2,+0.02,+1.0,25,-16,+12,118.8,29.92,+9539,276,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5541,5541,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+680,,+741,,,+92.5,+108.0,+36.6,+4.7,-97,+4.996,,,+7.7,+7.5,+59.8,+32.2,,,,,
52007.180,1546.62,2,9,2021-03-29 14:26:47,-33.58413,+21.80387,8377,102.3,287.0,+26.8,,,,,14:26:47,+2.2,-0.4,306.8,103.0,+8013,-0.2,+0.02,+1.0,25,-24,+12,118.9,29.92,+9539,276,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5540,5540,21.9,0.0,0.0,4.6,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+680,,+741,,,+92.5,+107.9,+36.6,+4.6,-97,+4.996,,,+7.7,+7.5,+59.9,+30.2,,,,,
52007.310,1546.75,2,9,2021-03-29 14:26:47,-33.58413,+21.80387,8377,102.3,287.0,+26.8,,,,,14:26:47,+2.2,-0.4,306.8,103.1,+8013,-0.2,+0.02,+1.0,25,-32,+12,119.0,29.92,+9539,276,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5540,5540,21.9,0.0,0.0,4.6,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+680,,+741,,,+92.5,+108.0,+36.6,+4.6,-97,+4.998,,,+7.7,+7.5,+59.8,+32.1,,,,,
52007.440,1546.88,2,9,2021-03-29 14:26:47,-33.58410,+21.80375,8377,102.4,287.0,+26.8,,,,,14:26:47,+2.1,-0.4,306.8,103.3,+8013,-0.2,+0.02,+1.0,25,-33,+12,119.1,29.92,+9539,276,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5542,5542,21.9,0.0,0.0,4.6,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+680,,+741,,,+92.6,+108.1,+36.6,+4.6,-97,+4.998,,,+7.7,+7.5,+59.7,+32.6,,,,,
52007.560,1547.00,2,9,2021-03-29 14:26:47,-33.58407,+21.80365,8376,102.5,287.0,+26.8,,,,,14:26:47,+2.0,-0.3,306.8,103.4,+8013,-0.1,+0.02,+1.0,25,-41,+12,119.3,29.92,+9539,276,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5542,5542,21.9,0.0,0.0,4.6,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+680,,+741,,,+92.6,+108.1,+36.5,+4.6,-97,+4.998,,,+7.7,+7.5,+59.7,+31.6,,,,,
52007.680,1547.12,2,9,2021-03-29 14:26:47,-33.58407,+21.80365,8376,102.5,287.0,+26.8,,,,,14:26:47,+1.9,-0.3,306.8,103.4,+8012,-0.1,+0.02,+1.0,25,-48,+12,119.3,29.92,+9539,275,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,1,0,2000,,,5546,5546,21.9,0.0,0.0,4.6,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+680,,+741,,,+92.5,+108.0,+36.5,+4.6,-97,+4.998,,,+7.7,+7.5,+59.7,+30.2,,,,,
52007.810,1547.25,2,9,2021-03-29 14:26:47,-33.58404,+21.80354,8375,102.5,286.9,+26.8,,,,,14:26:48,+1.9,-0.2,306.9,103.5,+8012,-0.1,+0.02,+1.0,25,-54,+12,119.4,29.92,+9539,275,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5546,5546,21.9,0.0,0.0,4.6,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+680,,+741,,,+92.4,+107.8,+36.5,+4.6,-97,+4.998,,,+7.7,+7.5,+59.7,+30.6,,,,,
52007.940,1547.38,2,9,2021-03-29 14:26:47,-33.58404,+21.80354,8374,102.5,286.9,+26.8,,,,,14:26:48,+1.8,-0.2,306.9,103.5,+8012,-0.1,+0.02,+1.0,25,-45,+12,119.4,29.92,+9539,275,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5540,5540,21.9,0.0,0.0,4.6,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+680,,+741,,,+92.4,+107.7,+36.5,+4.6,-97,+4.998,,,+7.7,+7.5,+59.7,+31.9,,,,,
52008.060,1547.50,2,9,2021-03-29 14:26:48,-33.58401,+21.80343,8374,102.6,286.9,+26.8,,,,,14:26:48,+1.7,-0.2,306.9,103.7,+8012,-0.1,+0.02,+1.0,25,-48,+12,119.6,29.92,+9539,275,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5540,5540,21.9,0.0,0.0,4.6,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+681,,+741,,,+92.4,+107.8,+36.5,+4.6,-97,+4.998,,,+7.7,+7.5,+59.7,+31.9,,,,,
52008.180,1547.62,2,9,2021-03-29 14:26:48,-33.58399,+21.80332,8374,102.7,286.9,+26.8,,,,,14:26:48,+1.7,-0.2,306.9,103.7,+8011,-0.0,+0.02,+1.0,25,-58,+12,119.6,29.92,+9539,275,20,133,,165.0,-2600,,,,,,,,,,,,,,,,,,3,0,0,2000,,,5543,5543,21.9,0.0,0.0,4.7,,,10.5,13.7,,-1.9,208.4,188.0,,,,,,,,+28,,+681,,+741,,,+92.5,+107.9,+36.5,+4.7,-97,+4.998,,,+7.7,+7.5,+59.7,+31.8,,,,,
